variable,interval,flag_1,flag_0,N,bad_rate,y1_total,y0_total,y1_percent,y0_percent,WOE,y0/y1,total_percent,MIV,ori_IV
open_acc_6m,"2.0,3.0",1031.0,10810.0,11841.0,0.08707034878810911,12835.0,186091.0,0.08032723022984029,0.05808985926240388,-0.324117560443187,10.484966052376334,0.05952464735630335,0.007207522428635642,0.03915300523461667
open_acc_6m,3.0+,708.0,6310.0,7018.0,0.10088344257623255,12835.0,186091.0,0.05516166731593299,0.03390814171561225,-0.48661312521794187,8.912429378531073,0.03527945064999045,0.01034224451427161,0.03915300523461667
dti,"0,8.68",1325.0,23120.0,24445.0,0.05420331356105543,12835.0,186091.0,0.10323334631865991,0.12424029104040496,0.18522559730651023,17.449056603773585,0.12288489186933835,0.0038910238836700694,0.03951630741459366
dti,"8.68,8.95",48.0,1486.0,1534.0,0.03129074315514994,12835.0,186091.0,0.0037397740553174914,0.007985340505451634,0.7585822273103325,30.958333333333332,0.007711410273166906,0.00322061125393678,0.03951630741459366
dti,"8.95,17.53",3737.0,64634.0,68371.0,0.054657676500270584,12835.0,186091.0,0.29115699259836386,0.3473246959820733,0.17639745055962552,17.295691731335296,0.34370067261192605,0.009907839680675592,0.03951630741459366
dti,"17.53,17.56",32.0,241.0,273.0,0.11721611721611722,12835.0,186091.0,0.002493182703544994,0.0012950653175059514,-0.6549989563685524,7.53125,0.0013723696248856359,0.0007847656374625909,0.03951630741459366
dti,"17.56,19.54",1025.0,15910.0,16935.0,0.06052553882491881,12835.0,186091.0,0.07985975847292559,0.08549580581543438,0.06819524269984296,15.521951219512195,0.08513215969757598,0.00038435161639019193,0.03951630741459366
dti,"19.54,19.55",17.0,60.0,77.0,0.22077922077922077,12835.0,186091.0,0.0013245033112582781,0.0003224229006238883,-1.4129287688935965,3.5294117647058822,0.00038707861214723065,0.001415868240930038,0.03951630741459366
dti,"19.55,25.78",3210.0,42883.0,46093.0,0.06964181112099452,12835.0,186091.0,0.2500973899493572,0.23044102079090337,-0.08185544719956638,13.359190031152648,0.2317092788273026,0.0016089808877850034,0.03951630741459366
dti,"25.78,38.84",3344.0,36518.0,39862.0,0.08388941849380362,12835.0,186091.0,0.2605375925204519,0.19623732474971922,-0.28342239256739493,10.920454545454545,0.20038607321315463,0.018224135734305206,0.03951630741459366
dti,"38.84,38.9",2.0,0.0,2.0,1.0,12835.0,186091.0,0.00015582391897156213,0.0,0.0,0.0,1.0053989925902095e-05,-0.0,0.03951630741459366
dti,38.9+,95.0,1239.0,1334.0,0.0712143928035982,12835.0,186091.0,0.007401636151149201,0.006658032897883293,-0.10587699703087937,13.042105263157895,0.006706011280576697,7.873047943818678e-05,0.03951630741459366
inq_fi,"0,0.0",6022.0,100627.0,106649.0,0.05646560211535036,12835.0,186091.0,0.4691858200233736,0.5407408203513335,0.14194119419858128,16.70989704417137,0.5361239858037662,0.010156602197430507,0.03297488051001709
